voivodships,2015,2025
Poland,2647.4,2706.7
dolnośląskie,1277.9,1303.0
kujawsko-pomorskie,2738.7,2933.1
lubelskie,2671.0,2851.3
lubuskie,5331.8,5443.6
łódzkie,1434.9,1529.8
małopolskie,2385.7,2368.2
mazowieckie,1973.7,1899.7
opolskie,2572.7,2816.1
podkarpackie,3765.8,3900.3
podlaskie,5403.0,5669.9
pomorskie,2592.6,2586.6
śląskie,598.9,612.8
świętokrzyskie,6058.4,6629.4
warmińsko-mazurskie,7845.7,8447.9
wielkopolskie,2716.4,2546.3
zachodniopomorskie,2887.9,3121.4
