city,2020,2024
Białystok,5.8,5.0
Bydgoszcz,1.3,1.2
Gdańsk,33.4,12.6
Gorzów Wielkopolski,5.6,3.7
Katowice,14.2,14.0
Kielce,4.2,3.7
Kraków,0.0,0.0
Lublin,5.4,4.5
Łódź,37.9,41.7
Olsztyn,3.7,3.7
Opole,0.8,2.3
Poznań,3.0,3.6
Rzeszów,3.3,3.1
Szczecin,16.2,16.2
Toruń,1.4,0.9
Warszawa,8.4,8.3
Wrocław,5.5,4.5
Zielona Góra,2.4,2.8
