city,2015,2025
Białystok,426.9,509.7
Bydgoszcz,416.3,506.0
Gdańsk,456.9,562.1
Gorzów Wielkopolski,416.1,515.7
Katowice,470.3,591.7
Kielce,418.7,528.7
Kraków,472.9,581.0
Lublin,432.4,538.8
Łódź,502.2,613.2
Olsztyn,439.0,516.1
Opole,434.3,499.8
Poznań,463.4,584.2
Rzeszów,396.7,522.7
Szczecin,424.8,519.2
Toruń,432.6,531.0
Warszawa,523.3,595.5
Wrocław,476.0,595.4
Zielona Góra,415.1,502.2
