miasto,2015,2023
Białystok,426.9,491.2
Bydgoszcz,416.3,490.1
Gdańsk,456.9,539.6
Gorzów Wielkopolski,416.1,496.0
Katowice,470.3,570.5
Kielce,418.7,505.9
Kraków,472.9,568.4
Lublin,432.4,514.4
Łódź,502.2,584.8
Olsztyn,439.0,501.7
Opole,434.3,486.1
Poznań,463.4,560.4
Rzeszów,396.7,500.1
Szczecin,424.8,501.0
Toruń,432.6,514.1
Warszawa,523.3,578.8
Wrocław,476.0,574.2
Zielona Góra,415.1,487.6
