województwo,2015,2024
dolnośląskie,10926.1,10926.3
kujawsko-pomorskie,9292.8,9998.5
lubelskie,7963.6,8085.1
lubuskie,1105.4,1167.2
łódzkie,2357.4,2399.3
małopolskie,2470.0,2632.4
mazowieckie,4635.1,4628.1
opolskie,959.5,1224.4
podkarpackie,8229.1,8417.4
podlaskie,4659.8,4901.7
pomorskie,15667.9,15778.4
śląskie,2735.2,4951.8
świętokrzyskie,2675.7,2887.2
warmińsko-mazurskie,5532.4,7273.8
wielkopolskie,1388.8,1962.2
zachodniopomorskie,2719.4,4138.6
