województwo,2015,2024
dolnośląskie,135,301
kujawsko-pomorskie,131,0
lubelskie,20,0
lubuskie,62,0
łódzkie,100,0
małopolskie,89,0
mazowieckie,476,10
opolskie,70,95
podkarpackie,60,0
podlaskie,50,30
pomorskie,220,59
śląskie,253,252
świętokrzyskie,0,0
warmińsko-mazurskie,313,64
wielkopolskie,62,0
zachodniopomorskie,51,9
