year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,
2017,20109,1708,1251,1248,420,1358,1930,3065,290,1137,517,1571,1621,631,2053,659,650
2018,19028,1605,1163,1248,370,1287,1827,2893,293,1043,488,1599,1582,599,1875,615,541
2019,17954,1465,1102,1161,379,1189,1692,2689,282,1003,447,1553,1529,530,567,1886,480
2020,17108,1419,1038,1046,354,1051,1637,2686,279,927,425,1511,1475,514,491,1807,448
2021,17471,1497,974,973,306,1059,1736,2942,298,958,447,1541,1531,527,486,1770,426
2022,17694,1452,965,976,293,1087,1778,3074,255,973,473,1633,1619,550,481,1693,392
2023,18768,1473,1077,1001,303,1123,1888,3406,249,1028,474,1878,1712,558,483,1719,396
2024,20695,1578,1188,1080,348,1209,2144,3601,291,1150,567,2098,1923,629,513,1923,453
