year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie,Polska_,Dolnośląskie_,Kujawsko-Pomorskie_,Lubelskie_,Lubuskie_,Łódzkie_,Małopolskie_,Mazowieckie_,Opolskie_,Podkarpackie_,Podlaskie_,Pomorskie_,Śląskie_,Świętokrzyskie_,Warmińsko-Mazurskie_,Wielkopolskie_,Zachodniopomorskie_,Polska__,Dolnośląskie__,Kujawsko-Pomorskie__,Lubelskie__,Lubuskie__,Łódzkie__,Małopolskie__,Mazowieckie__,Opolskie__,Podkarpackie__,Podlaskie__,Pomorskie__,Śląskie__,Świętokrzyskie__,Warmińsko-Mazurskie__,Wielkopolskie__,Zachodniopomorskie__,Polska___,Dolnośląskie___,Kujawsko-Pomorskie___,Lubelskie___,Lubuskie___,Łódzkie___,Małopolskie___,Mazowieckie___,Opolskie___,Podkarpackie___,Podlaskie___,Pomorskie___,Śląskie___,Świętokrzyskie___,Warmińsko-Mazurskie___,Wielkopolskie___,Zachodniopomorskie___,Polska____,Dolnośląskie____,Kujawsko-Pomorskie____,Lubelskie____,Lubuskie____,Łódzkie____,Małopolskie____,Mazowieckie____,Opolskie____,Podkarpackie____,Podlaskie____,Pomorskie____,Śląskie____,Świętokrzyskie____,Warmińsko-Mazurskie____,Wielkopolskie____,Zachodniopomorskie____,Polska_____,Dolnośląskie_____,Kujawsko-Pomorskie_____,Lubelskie_____,Lubuskie_____,Łódzkie_____,Małopolskie_____,Mazowieckie_____,Opolskie_____,Podkarpackie_____,Podlaskie_____,Pomorskie_____,Śląskie_____,Świętokrzyskie_____,Warmińsko-Mazurskie_____,Wielkopolskie_____,Zachodniopomorskie_____,Polska______,Dolnośląskie______,Kujawsko-Pomorskie______,Lubelskie______,Lubuskie______,Łódzkie______,Małopolskie______,Mazowieckie______,Opolskie______,Podkarpackie______,Podlaskie______,Pomorskie______,Śląskie______,Świętokrzyskie______,Warmińsko-Mazurskie______,Wielkopolskie______,Zachodniopomorskie______
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie,Poland_,Dolnośląskie_,Kujawsko-Pomorskie_,Lubelskie_,Lubuskie_,Łódzkie_,Małopolskie_,Mazowieckie_,Opolskie_,Podkarpackie_,Podlaskie_,Pomorskie_,Śląskie_,Świętokrzyskie_,Warmińsko-Mazurskie_,Wielkopolskie_,Zachodniopomorskie_,Poland__,Dolnośląskie__,Kujawsko-Pomorskie__,Lubelskie__,Lubuskie__,Łódzkie__,Małopolskie__,Mazowieckie__,Opolskie__,Podkarpackie__,Podlaskie__,Pomorskie__,Śląskie__,Świętokrzyskie__,Warmińsko-Mazurskie__,Wielkopolskie__,Zachodniopomorskie__,Poland___,Dolnośląskie___,Kujawsko-Pomorskie___,Lubelskie___,Lubuskie___,Łódzkie___,Małopolskie___,Mazowieckie___,Opolskie___,Podkarpackie___,Podlaskie___,Pomorskie___,Śląskie___,Świętokrzyskie___,Warmińsko-Mazurskie___,Wielkopolskie___,Zachodniopomorskie___,Poland____,Dolnośląskie____,Kujawsko-Pomorskie____,Lubelskie____,Lubuskie____,Łódzkie____,Małopolskie____,Mazowieckie____,Opolskie____,Podkarpackie____,Podlaskie____,Pomorskie____,Śląskie____,Świętokrzyskie____,Warmińsko-Mazurskie____,Wielkopolskie____,Zachodniopomorskie____,Poland_____,Dolnośląskie_____,Kujawsko-Pomorskie_____,Lubelskie_____,Lubuskie_____,Łódzkie_____,Małopolskie_____,Mazowieckie_____,Opolskie_____,Podkarpackie_____,Podlaskie_____,Pomorskie_____,Śląskie_____,Świętokrzyskie_____,Warmińsko-Mazurskie_____,Wielkopolskie_____,Zachodniopomorskie_____,Poland______,Dolnośląskie______,Kujawsko-Pomorskie______,Lubelskie______,Lubuskie______,Łódzkie______,Małopolskie______,Mazowieckie______,Opolskie______,Podkarpackie______,Podlaskie______,Pomorskie______,Śląskie______,Świętokrzyskie______,Warmińsko-Mazurskie______,Wielkopolskie______,Zachodniopomorskie______
2020,101.2,x,x,x,x,x,x,x,x,x,x,60.8,x,x,1.0,x,39.4,854.6,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,98.5,x,x,x,x,x,x,x,x,x,x,55.3,x,x,0.7,x,42.5,57.7,x,x,x,x,x,x,x,x,x,x,31.9,x,x,0.4,x,25.4,37.8,x,x,x,x,x,x,x,x,x,x,21.7,x,x,0.3,x,15.8,5.3,x,x,x,x,x,x,x,x,x,x,3.5,x,x,0.0,x,1.8,1.5,x,x,x,x,x,x,x,x,x,x,0.8,x,x,0.0,x,0.6
2021,136.5,x,x,x,x,x,x,x,x,x,x,90.9,x,x,0.4,x,45.2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,136.0,x,x,x,x,x,x,x,x,x,x,85.4,x,x,1.1,x,49.6,82.3,x,x,x,x,x,x,x,x,x,x,49.4,x,x,0.6,x,32.3,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,6.4,x,x,x,x,x,x,x,x,x,x,4.5,x,x,0.1,x,1.8,1.8,x,x,x,x,x,x,x,x,x,x,1.3,x,x,0.0,x,87.6
2022,114.9,x,x,x,x,x,x,x,x,x,x,79.2,x,x,0.8,x,35.0,980.6,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,108.3,x,x,x,x,x,x,x,x,x,x,67.0,x,x,1.3,x,40.1,68.4,x,x,x,x,x,x,x,x,x,x,42.0,x,x,0.8,x,25.6,36.6,x,x,x,x,x,x,x,x,x,x,22.7,x,x,0.4,x,13.5,3.9,x,x,x,x,x,x,x,x,x,x,2.5,x,x,0.1,x,1.4,1.4,x,x,x,x,x,x,x,x,x,x,1.0,x,x,0.0,x,0.4
2023,128.4,x,x,x,x,x,x,x,x,x,x,80.8,x,x,0.7,x,46.9,1116.2,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,138.6,x,x,x,x,x,x,x,x,x,x,89.1,x,x,1.0,x,48.4,87.1,x,x,x,x,x,x,x,x,x,x,55.3,x,x,0.7,x,31.1,2.9,x,x,x,x,x,x,x,x,x,x,31.4,x,x,0.3,x,16.4,4.3,x,x,x,x,x,x,x,x,x,x,2.4,x,x,0.1,x,1.8,1.6,x,x,x,x,x,x,x,x,x,x,1.1,x,x,0.0,x,0.5
2024,x,,,,,,,,,,,,,,,,,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,x,,,,,,,,,,,,,,,,,,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
