year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,7206129.1,571860.0,317062.2,296818.9,187798.1,542271.0,466579.0,601338.5,212735.1,507123.5,168624.2,472468.7,1019544.3,461776.7,308094.0,566850.4,505184.5
2011,6753216.0,644851.7,303125.8,327567.4,160036.2,495440.5,531421.9,710534.1,214979.8,345843.7,202694.7,410642.3,831651.6,336787.8,215355.1,744419.0,277864.4
2012,5656731.4,463040.3,237926.2,265937.6,150514.1,474670.4,482861.4,666935.2,227347.9,234407.8,144415.6,307500.6,759447.3,237039.1,217243.6,607697.9,179746.4
2013,5631705.8,309327.3,202161.6,222562.3,161282.1,411409.0,558700.2,826985.7,207971.7,338837.0,152997.9,259362.6,1017810.3,185853.0,166243.2,433425.6,176776.3
2014,6304387.7,351888.1,231757.8,394614.5,242718.7,393678.2,610454.5,1072917.2,190008.8,217683.9,107363.3,290964.6,950493.1,295772.1,135284.7,663831.4,154956.8
2015,6644673.2,522085.1,357199.8,266445.2,267188.7,451735.8,587522.2,1110514.3,166842.8,269898.0,99802.2,503298.6,792782.2,250280.0,110206.8,696204.8,192666.7
2016,2277332.9,149889.9,72964.9,72105.2,63196.9,143777.9,219980.0,422387.5,51004.4,120876.0,51269.2,144577.2,274856.6,64922.9,44543.3,313338.3,67642.7
2017,2715174.2,209693.4,122207.2,106094.3,47496.4,152739.1,201303.7,454105.3,77518.9,153926.0,108789.8,156141.6,311094.8,59057.7,68064.2,379413.1,107528.7
2018,5435203.7,438658.4,233269.5,263915.4,124132.3,310987.7,410397.2,797928.0,147278.4,467366.8,207053.2,329641.6,530700.0,172463.8,121083.7,666218.2,214109.5
2019,6051027.0,379469.4,250374.4,239474.8,175799.4,417767.0,574278.5,885567.8,170950.0,482604.5,173918.6,419248.8,676384.7,220087.6,118613.3,638943.4,227544.8
2020,5531087.4,345529.1,232648.8,278592.9,194290.4,345602.2,480615.0,842098.9,88108.0,434792.3,154305.5,410351.6,608510.2,226484.2,118090.7,508234.9,262832.7
2021,5696903.4,545558.2,278473.5,270909.6,150024.4,342453.9,406580.7,975443.9,147200.7,269830.4,142748.7,458162.3,562544.1,211939.3,167893.9,575744.2,191395.6
2022,6505981.6,487025.4,301643.8,318811.0,155516.4,465774.3,418898.7,1379061.2,158845.0,341550.5,230597.4,384231.5,647092.7,172939.8,196317.4,599602.4,248074.1
2023,8387712.0,509331.4,624891.9,317754.5,228581.2,694903.2,549168.8,1524309.4,184532.9,517883.5,284300.1,408846.0,968816.9,259801.8,204780.0,815015.9,294794.5
2024,7478441.7,463508.1,346458.8,382384.8,172597.6,578252.7,682952.7,1213502.8,136704.9,584477.8,254077.3,392849.9,782270.3,194150.9,262141.3,773767.0,258344.8
