REGION,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Polska,91320.3,203221.5,178685.2,363187.6,308317.4,230693.1,121821.2,69462.5,110198.2,100688.4,62615.9,64610.8,122959.6,300628.7,114741.9
Dolnośląskie,4395.2,6836.9,508.2,1894.3,11890.5,14296.1,1025.0,10077.3,15808.6,20446.5,21387.0,2230.8,0.0,0.0,0.0
Kujawsko-Pomorskie,1513.6,7047.8,647.3,417.0,3943.0,0.0,633.7,2055.0,0.0,2840.4,2905.0,1489.0,0.0,0.0,0.0
Lubelskie,7205.7,7260.8,20556.4,41698.6,22588.9,0.0,0.0,0.0,0.0,315.8,6165.0,0.0,0.0,0.0,0.0
Lubuskie,1327.0,0.0,0.0,0.0,1207.2,407.0,0.0,2269.0,3082.1,107.8,258.0,193.8,0.0,0.0,0.0
Łódzkie,998.4,3302.9,277.6,3293.6,983.3,37432.0,0.0,0.0,3422.0,800.9,0.0,2671.5,0.0,0.0,0.0
Małopolskie,6582.2,40866.3,50171.6,38178.4,17119.2,12226.7,57979.7,3924.0,57.0,6665.5,6664.3,2490.0,0.0,0.0,0.0
Mazowieckie,11935.3,33974.5,268.1,164227.6,21938.1,42505.1,22765.6,5420.9,47228.8,23792.1,2616.5,11868.7,0.0,5485.4,0.0
Opolskie,552.1,16441.9,1101.4,0.0,0.0,1049.0,0.0,0.0,3421.0,0.0,0.0,877.7,0.0,0.0,0.0
Podkarpackie,7526.5,8068.8,30098.1,5183.0,8290.0,10485.2,28921.0,0.0,1637.0,2196.4,740.2,3014.7,0.0,0.0,0.0
Podlaskie,659.7,0.0,1096.4,2481.3,7523.0,11584.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pomorskie,0.0,719.0,719.0,24890.0,3046.0,0.0,0.0,1693.0,1418.0,15362.9,168.0,14005.0,0.0,0.0,0.0
Śląskie,39751.1,46026.6,20338.4,20745.8,123065.2,52622.0,5387.5,29037.7,8212.7,16310.4,13241.9,11025.0,0.0,0.0,0.0
Świętokrzyskie,1527.0,15158.5,52429.0,24910.0,21592.6,8995.0,11.7,0.0,59.0,0.0,0.0,749.3,0.0,0.0,0.0
Warmińsko-Mazurskie,6819.7,2833.0,0.0,17304.4,38088.0,0.0,0.0,0.0,0.0,0.0,1319.0,6007.1,0.0,0.0,0.0
Wielkopolskie,526.8,14606.5,33.8,1250.0,6280.0,13855.0,4150.0,14985.6,25852.0,2418.7,0.0,5934.2,0.0,0.0,0.0
Zachodniopomorskie,0.0,78.0,439.9,16713.6,20762.4,25236.0,947.0,0.0,0.0,9431.0,7151.0,2054.0,0.0,0.0,0.0
