year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,2659197.2,189211.9,76218.0,129002.0,116610.5,143877.2,164948.2,193871.1,114947.9,270494.9,59618.4,167643.7,208229.6,179706.4,101787.3,233777.0,309253.1
2011,3852548.1,240279.3,83438.6,124712.7,63311.7,97836.2,380137.1,279928.0,145750.5,233679.3,55088.7,160161.7,309774.6,227300.2,118567.8,365874.9,966706.8
2012,2342105.6,185562.5,62137.4,87796.1,31210.6,85199.0,271517.1,239003.7,121440.4,66179.2,44735.2,125133.1,435652.1,141211.3,95229.3,262519.3,87579.3
2013,1766009.7,155413.5,61005.7,72797.4,33596.3,81936.4,274845.9,244648.6,128729.9,77863.6,31114.8,68166.0,179412.5,112760.7,67586.0,148640.1,27492.3
2014,1877392.0,145937.6,67522.8,59567.1,62885.5,51668.1,252016.9,247740.5,95193.6,66096.5,20199.5,78382.6,229937.1,107671.4,59187.3,281064.8,52320.7
2015,2083771.1,190402.8,64728.1,51727.0,57112.7,76743.2,334095.2,280391.2,125564.5,64143.5,21875.1,140769.6,253108.5,90812.3,46337.6,239911.1,46048.7
2016,579022.4,49658.4,15644.4,16247.6,8259.2,54343.2,75472.8,87589.3,15901.1,17460.3,4319.4,24486.1,43276.1,15891.1,15055.7,113628.8,21788.9
2017,702811.3,76131.2,21515.6,25193.3,6989.9,36072.2,81898.6,116432.6,26536.5,45548.0,5744.3,37051.1,39164.7,22003.5,18843.8,122535.6,21150.4
2018,1970566.5,212541.1,79056.4,90244.5,41967.6,134872.0,184434.8,271259.3,67767.2,156748.7,22269.8,102561.2,200348.1,96204.1,46801.0,222082.1,41408.6
2019,2166569.8,173250.7,74305.1,79621.7,41179.0,127987.3,273411.3,280331.3,82554.6,221641.8,19869.6,175727.0,221308.7,118456.3,39418.9,184759.0,52747.5
2020,1555495.0,94513.0,39607.0,42982.0,37193.0,85535.0,259989.0,208724.0,29027.0,184044.0,13770.0,77543.0,161437.0,125188.0,15826.0,135333.0,44777.0
2021,1706683.4,235175.3,44543.5,74066.5,48151.6,65047.7,198620.9,196659.9,44719.0,118232.9,12752.1,91620.6,152542.1,122449.7,36373.7,215979.0,49748.9
2022,2247067.2,147412.4,76525.8,83627.7,35354.1,107151.6,272329.6,406358.8,61234.0,175882.5,37714.0,108643.8,179123.1,153676.6,59650.3,260412.0,81970.9
2023,2994947.2,160022.1,109492.3,126925.6,65241.8,206522.3,340953.0,425555.6,89142.0,306344.3,56644.2,168943.1,292175.7,182356.8,57402.9,327200.3,80025.2
2024,3233720.5,195807.3,115186.5,155400.5,75949.8,240879.1,393840.7,420243.6,137722.5,332192.7,75113.7,153471.7,279041.6,142632.1,80190.0,326324.8,109723.9
