year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,
2018,4.3,3.8,5.0,5.6,3.4,4.6,4.3,4.0,4.1,4.7,5.2,4.0,3.0,9.7,4.0,4.3,4.1
2019,4.5,3.8,5.2,5.8,3.5,4.8,4.4,4.0,4.4,4.8,5.5,4.1,3.0,10.1,4.2,4.4,4.1
2020,4.6,4.0,5.4,6.0,3.6,5.0,4.6,4.0,4.5,5.0,5.8,4.1,3.2,10.7,4.4,4.5,4.2
2021,4.7,4.1,5.6,6.2,3.6,5.0,4.7,4.1,4.7,5.0,6.0,4.2,3.3,11.0,4.7,4.7,4.3
2022,4.9,4.2,5.8,6.3,3.7,5.2,4.8,4.3,4.8,5.1,6.1,4.3,3.4,11.4,5.1,4.8,4.4
2023,5.0,4.3,6.0,6.5,3.8,5.5,5.0,4.4,5.0,5.2,6.3,4.4,3.4,11.7,5.3,4.9,4.6
2024,5.2,4.4,6.2,6.7,3.9,5.6,5.1,4.5,5.1,5.3,6.5,4.6,3.5,12.1,5.9,5.0,4.7
