year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,100,,,,,,,,,,,,,,,,
2011,100,,,,,,,,,,,,,,,,
2012,100,,,,,,,,,,,,,,,,
2013,100,,,,,,,,,,,,,,,,
2014,100,,,,,,,,,,,,,,,,
2015,100,,,,,,,,,,,,,,,,
2016,100,,,,,,,,,,,,,,,,
2017,100,,,,,,,,,,,,,,,,
2018,100,,,,,,,,,,,,,,,,
2019,100,6.3,4.5,3.3,0.9,13.3,27.3,12.9,2.2,2.2,1.4,2.3,8.6,0.8,3.6,2.3,8.1
2020,100,8.3,5.6,4.1,0.8,14.6,19.8,13.9,0.8,2.6,1.0,2.3,10.2,0.9,1.7,1.1,12.3
2021,100,7.1,10.4,3.1,1.1,8.1,21.6,18.8,0.9,2.3,1.5,3.0,11.1,1.3,1.9,1.0,6.7
2022,100,3.3,3.9,2.7,0.8,4.8,21.3,14.7,0.1,2.4,0.9,2.2,34.2,1.1,1.4,0.7,5.4
2023,100,4.0,4.7,2.7,1.1,5.1,20.8,12.0,1.9,2.3,1.7,1.7,33.2,0.8,1.0,0.8,6.2
2024,100,2.9,4.5,2.7,0.8,2.7,20.9,13.2,0.1,1.5,1.2,1.6,34.5,0.4,0.8,0.9,11.5
