year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,4578.0,0.0,0.0,0.0,0.0,0.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4163.0
2011,19.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,0.0,0.0
2012,2714.2,0.0,0.0,0.0,0.0,0.0,126.8,1736.2,0.0,0.0,0.0,0.0,179.0,0.0,0.0,672.2,0.0
2013,364.6,0.0,0.0,0.0,0.0,0.0,337.6,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,7127.4,0.0,0.0,0.0,0.0,0.0,454.2,0.0,0.0,0.0,0.0,411.4,6261.8,0.0,0.0,0.0,0.0
2015,3926.1,0.0,0.0,0.0,0.0,0.0,707.2,0.0,0.0,0.0,0.0,1760.0,1347.8,23.1,88.0,0.0,0.0
2016,4625.0,778.7,0.0,0.0,0.0,0.0,789.8,0.0,0.0,0.0,0.0,729.2,2327.3,0.0,0.0,0.0,0.0
2017,17942.3,631.7,0.0,0.0,0.0,0.0,1121.7,7620.0,0.0,0.0,0.0,1083.2,7485.7,0.0,0.0,0.0,0.0
2018,7874.9,829.4,0.0,0.0,0.0,0.0,709.4,0.0,0.0,0.0,0.0,634.9,5701.2,0.0,0.0,0.0,0.0
2019,3794.5,1655.5,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2121.2,0.0,0.0,0.0,0.0
2020,5270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.2,0.0,4900.6,0.0,0.0,55.2,0.0
2021,8476.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.7,0.0,8321.0,0.0,0.0,50.0,0.0
2022,12692.2,x,0.0,0.0,0.0,0.0,0.0,x,0.0,0.0,0.0,x,x,0.0,x,0.0,x
2023,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x,0.0,0.0,x,x,0.0,0.0,0.0,0.0
2024,x,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x,0.0,0.0,0.0,0.0
