year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,
2018,,,,,,,,,,,,,,,,,
2019,13.4,11.5,14.7,11.3,15.3,10.5,14.3,11.7,18.2,13.8,12.0,15.1,14.5,14.4,15.5,12.7,15.7
2020,13.0,11.9,13.6,10.2,13.4,8.5,14.3,11.5,16.5,13.4,12.8,15.5,14.2,13.1,13.1,13.5,15.5
2021,7.3,6.6,6.4,6.1,6.0,6.2,9.6,7.1,6.4,8.2,6.3,8.1,7.6,6.3,7.2,7.7,6.9
2022,6.7,6.7,6.0,5.7,6.1,5.6,9.1,6.1,5.9,6.9,5.4,8.0,6.8,5.0,6.4,7.5,6.3
2023,6.4,5.3,4.6,6.0,5.7,5.8,8.2,5.5,5.0,7.5,5.1,7.3,6.7,5.4,6.8,7.6,6.5
2024,6.3,5.8,4.7,5.4,5.8,6.6,7.8,5.8,5.0,5.8,6.8,6.7,6.7,5.2,6.5,7.1,6.2
