REGION,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Polska,17176.6,17276.7,17436.0,17502.9,17598.7,17697.1,17884.8,18021.1,18133.0,18252.2,18439.5,18604.7,18748.4,18873.8,19059.0
Dolnośląskie,785.7,787.0,793.2,795.1,798.7,802.2,804.7,810.8,813.7,817.3,825.2,828.4,832.2,836.6,844.8
Kujawsko-Pomorskie,1421.8,1448.4,1470.1,1484.6,1501.7,1519.4,1572.7,1619.8,1645.2,1673.8,1719.5,1758.6,1780.6,1808.4,1846.2
Lubelskie,1181.5,1190.9,1207.5,1228.9,1238.1,1241.7,1258.3,1271.9,1282.7,1293.9,1313.2,1323.4,1340.8,1353.2,1367.4
Lubuskie,818.7,819.4,823.2,823.7,824.2,825.5,828.7,828.6,828.6,830.4,834.8,839.1,842.1,847.4,851.7
Łódzkie,1425.4,1436.5,1466.1,1473.8,1486.3,1498.9,1514.5,1517.0,1530.4,1541.2,1564.7,1585.9,1596.3,1606.4,1627.2
Małopolskie,619.6,624.2,640.0,644.7,648.1,654.3,657.6,663.2,667.7,670.2,707.6,719.7,732.5,739.8,745.3
Mazowieckie,2112.0,2134.0,2156.7,2172.7,2199.4,2221.9,2261.1,2292.0,2310.0,2326.8,2330.6,2344.0,2358.7,2374.0,2395.4
Opolskie,484.7,486.5,495.6,496.4,496.6,503.3,512.2,517.3,517.3,518.7,523.1,524.9,529.1,533.8,538.8
Podkarpackie,503.9,506.1,507.3,506.6,508.4,512.0,521.6,522.2,528.9,528.9,535.6,539.1,546.1,547.8,556.4
Podlaskie,668.0,672.7,676.7,679.8,683.1,687.7,688.3,687.3,689.6,692.3,692.7,695.0,695.5,698.8,702.0
Pomorskie,1431.8,1431.7,1438.1,1433.2,1435.8,1443.2,1448.6,1448.0,1454.0,1468.4,1483.0,1503.4,1521.2,1534.0,1553.7
Śląskie,922.4,926.5,935.5,938.9,945.0,949.9,956.0,961.7,966.1,969.3,966.5,971.0,972.0,971.9,967.3
Świętokrzyskie,522.9,525.2,526.8,527.7,530.4,533.1,536.9,541.5,544.4,550.0,550.9,551.7,551.0,551.2,552.9
Warmińsko-Mazurskie,1142.9,1145.9,1148.3,1144.7,1144.6,1147.4,1147.1,1147.4,1150.4,1153.6,1154.7,1156.7,1157.1,1159.6,1165.5
Wielkopolskie,1618.7,1623.4,1636.0,1640.6,1649.0,1659.4,1674.7,1690.3,1698.4,1710.3,1724.9,1741.4,1758.8,1770.1,1794.1
Zachodniopomorskie,1516.5,1518.2,1514.9,1511.5,1509.2,1497.2,1501.7,1502.2,1505.6,1507.4,1512.5,1522.6,1534.4,1540.8,1550.4
