year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,30.5,30.6,24.6,23.5,51.4,21.6,29.3,23.3,27.6,38.4,31.4,38.7,33.0,28.7,33.4,26.7,38.2
2011,30.5,30.7,24.6,23.6,51.5,21.6,29.4,23.4,27.6,38.7,31.5,38.8,33.1,28.8,33.5,26.7,38.4
2012,30.6,30.7,24.6,23.6,51.6,21.7,29.3,23.5,27.6,38.8,31.6,38.8,33.1,28.8,33.6,26.8,38.4
2013,30.6,30.8,24.6,23.6,51.6,21.8,29.4,23.6,27.7,38.9,31.6,38.9,33.2,28.9,33.7,26.8,38.4
2014,30.7,30.8,24.6,23.7,51.6,21.8,29.4,23.7,27.7,39.0,31.6,38.9,33.2,29.0,33.8,26.8,38.5
2015,30.8,30.8,24.7,23.8,51.6,21.8,29.4,23.9,27.7,39.1,31.7,38.9,33.2,29.0,33.9,26.8,38.6
2016,30.8,30.9,24.7,23.8,51.7,21.9,29.4,23.9,27.7,39.2,31.7,39.0,33.3,29.1,34.1,26.8,38.7
2017,30.9,30.9,24.7,23.8,51.7,22.0,29.4,24.0,27.8,39.3,31.8,39.0,33.3,29.1,34.2,26.8,38.7
2018,30.9,30.9,24.7,23.9,51.7,22.0,29.4,24.0,27.8,39.3,31.9,39.0,33.3,29.2,34.3,26.8,38.8
2019,30.9,30.9,24.7,23.8,51.7,22.1,29.4,24.1,27.8,39.3,31.8,39.0,33.4,29.1,34.5,26.9,38.8
2020,30.9,31.0,24.7,23.9,51.7,22.0,29.4,24.1,27.8,39.2,31.9,39.0,33.4,29.1,34.5,26.8,38.8
2021,30.9,31.0,24.7,23.9,51.7,22.0,29.3,24.0,27.8,39.3,31.9,39.0,33.5,29.1,34.5,26.8,38.8
2022,31.0,31.1,24.7,24.0,51.8,22.0,29.3,24.0,27.8,39.3,32.2,39.1,33.5,29.1,34.6,26.9,38.9
2023,31.0,31.1,24.7,24.0,51.8,22.0,29.4,24.0,27.8,39.3,32.2,38.6,33.5,29.1,34.7,26.9,39.0
2024,31.0,31.1,24.7,24.0,51.9,22.0,29.4,24.0,27.8,39.4,32.2,39.1,33.4,29.1,34.7,26.9,39.0
