year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,32.4,18.5,31.8,22.7,38.9,19.6,52.0,29.7,27.2,44.7,32.0,32.7,22.1,64.5,46.6,31.8,21.1
2011,32.4,18.6,31.8,22.7,38.9,19.6,52.1,29.7,27.2,44.7,32.0,32.7,22.1,64.5,46.7,31.8,21.1
2012,32.5,18.6,31.8,22.7,38.8,19.6,52.1,29.7,27.2,44.7,32.0,32.7,22.2,64.5,46.7,31.8,21.1
2013,32.5,18.6,31.8,22.7,38.8,19.6,52.1,29.7,27.2,44.9,32.0,32.7,22.2,64.9,46.7,31.6,21.7
2014,32.5,18.6,31.8,22.7,39.0,19.6,52.1,29.7,27.2,44.9,32.0,32.7,22.2,65.1,46.7,31.6,21.6
2015,32.5,18.6,31.8,22.7,38.8,19.6,53.0,29.7,27.2,44.9,31.8,32.7,22.2,65.0,46.7,31.7,21.6
2016,32.5,18.6,31.8,22.8,38.1,19.7,53.0,29.7,27.7,44.9,31.6,32.7,22.0,64.6,46.7,31.6,21.9
2017,32.5,18.6,31.7,22.7,38.6,19.7,53.0,29.7,27.6,44.9,31.6,32.6,22.0,65.0,46.7,31.6,21.8
2018,32.6,18.6,32.4,22.7,38.4,19.5,53.0,29.7,27.6,44.9,31.6,32.9,22.0,65.0,46.7,31.6,21.8
2019,32.3,18.6,32.2,22.7,37.4,19.5,53.0,29.7,27.6,44.9,31.6,32.8,22.1,64.9,46.7,29.6,21.8
2020,32.3,18.6,32.3,22.7,37.4,19.5,53.0,29.8,27.6,44.9,31.6,32.9,22.1,64.9,46.7,29.6,21.8
2021,32.3,18.6,32.2,22.7,37.4,19.5,53.1,29.7,27.6,44.9,31.6,33.0,22.1,64.9,46.7,29.6,21.8
2022,32.3,18.6,32.2,22.7,37.5,19.5,53.1,0.0,27.6,44.9,0.0,33.0,22.1,64.9,46.7,29.6,21.8
2023,32.2,18.6,32.2,22.7,37.5,19.5,53.1,29.7,27.6,44.9,31.6,31.0,21.1,64.9,46.8,29.6,21.9
2024,32.2,18.7,32.2,22.5,37.5,19.6,53.3,30.0,27.6,44.9,31.6,31.2,21.1,65.0,46.8,29.6,22.0
