year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,
2018,,,,,,,,,,,,,,,,,
2019,1.3,1.3,2.5,0.8,0.3,0.2,0.5,2.1,0.3,0.5,14.4,1.6,2.0,1.1,1.0,4.2,0.2
2020,1.4,0.6,2.1,0.7,0.4,0.1,0.8,2.8,1.0,0.6,21.5,2.8,2.4,1.8,1.6,0.3,0.2
2021,4.0,0.5,3.3,0.8,0.0,0.4,0.8,13.6,1.2,0.9,19.4,1.4,3.3,1.9,0.2,1.3,0.5
2022,0.9,0.8,2.9,0.7,0.0,0.1,0.7,1.8,0.0,0.8,0.9,3.0,0.6,1.6,0.5,0.9,0.3
2023,1.0,0.6,3.7,1.2,1.9,0.4,0.6,2.4,0.0,1.3,0.9,5.2,0.5,1.6,1.4,0.7,0.4
2024,0.9,0.8,2.4,1.2,0.0,0.3,0.5,2.0,0.0,1.0,1.1,7.6,0.4,2.2,2.3,0.7,0.2
