year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,
2014,1.1,1.1,1.1,1.3,1.4,1.3,1.0,1.0,1.3,1.1,1.2,1.1,1.1,1.2,1.2,1.2,1.2
2015,,,,,,,,,,,,,,,,,
2016,1.1,1.1,1.1,1.3,1.4,1.4,1.0,1.1,1.3,1.2,1.1,1.0,1.0,1.5,1.1,1.1,1.1
2017,,,,,,,,,,,,,,,,,
2018,1.2,1.1,1.0,1.3,1.5,1.5,1.1,0.9,1.6,1.4,1.1,1.0,1.1,1.3,1.1,1.3,1.1
2019,,,,,,,,,,,,,,,,,
2020,1.2,1.1,1.1,1.4,1.6,1.4,1.1,1.0,1.7,1.4,1.2,1.1,1.1,1.5,1.1,1.3,1.2
2021,,,,,,,,,,,,,,,,,
2022,1.2,1.1,1.0,1.5,1.8,1.4,1.0,1.0,1.6,1.6,1.2,1.1,1.0,1.2,1.2,1.4,1.3
2023,,,,,,,,,,,,,,,,,
2024,1.1,1.1,0.9,1.4,1.3,1.3,1.0,0.8,1.4,1.3,0.9,1.0,0.9,1.4,1.1,1.1,1.1
