year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,
2017,290.6,32.9,18.5,11.2,9.1,39.7,20.5,23.1,10.6,21.9,16.7,20.8,17.3,2.8,4.6,21.9,19.0
2018,319.2,32.6,15.6,11.2,23.0,42.4,23.8,25.6,12.0,26.8,16.7,23.6,17.3,6.6,3.8,18.7,19.5
2019,319.1,31.6,15.6,12.0,15.7,39.4,23.8,24.9,13.2,26.8,21.4,23.6,19.0,6.8,3.8,18.3,23.2
2020,316.0,23.6,15.6,15.2,15.7,40.2,25.3,24.9,13.2,28.1,21.4,23.6,17.3,6.6,3.8,18.3,23.2
2021,319.6,23.6,15.6,12.0,21.3,40.3,25.3,26.6,13.2,27.5,21.4,23.6,17.3,6.6,3.8,18.3,23.2
2022,320.9,23.6,16.4,14.6,21.3,37.7,28.2,29.3,9.3,26.3,7.8,23.6,17.3,13.2,3.8,22.3,26.2
2023,344.4,23.6,16.4,15.5,19.2,38.9,28.2,33.2,8.1,26.3,9.7,24.6,25.1,13.2,3.8,27.9,30.7
2024,391.2,16.8,15.7,15.5,21.9,39.3,26.5,46.7,8.1,28.1,12.2,49.0,25.1,13.2,7.3,29.4,36.4
