year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,691.30,819.37,389.45,206.83,148.77,1959.75,689.98,829.81,1459.48,211.13,80.08,356.29,3518.20,1138.32,63.40,563.30,399.66
2011,706.56,799.24,391.37,222.06,149.39,2192.10,722.83,803.77,1483.95,207.43,81.54,377.32,3516.80,1183.36,57.55,559.98,403.76
2012,692.45,804.12,470.55,211.98,146.85,2241.82,696.95,782.99,1338.00,188.30,73.31,376.93,3311.90,1083.88,62.64,561.46,403.47
2013,695.57,766.36,441.75,188.25,143.66,2358.03,724.59,805.85,1297.07,181.80,97.83,355.62,3342.43,984.04,65.87,575.64,413.43
2014,668.63,675.76,450.85,197.88,143.63,2296.86,674.32,799.68,1387.68,141.52,99.80,349.96,3020.77,1030.77,60.28,547.27,387.48
2015,676.62,643.43,466.31,199.03,142.99,2319.71,714.09,803.41,1314.31,171.10,97.99,361.46,3142.75,1070.76,59.98,546.69,375.84
2016,674.33,642.36,519.10,202.89,156.15,2208.01,662.56,809.13,1315.40,157.24,109.38,372.82,3135.32,1197.86,65.78,517.23,368.41
2017,684.15,603.07,544.12,201.80,156.86,2371.67,719.75,819.10,1367.51,157.74,102.30,365.32,3215.98,1164.38,68.56,484.38,338.21
2018,681.86,591.60,551.50,202.53,160.41,2406.05,690.46,889.51,1580.08,155.67,101.04,366.38,2942.49,1304.09,68.99,384.65,310.87
2019,634.59,513.53,541.59,198.49,237.35,2097.41,592.53,915.14,1466.34,161.71,105.81,361.99,2629.71,1165.86,71.29,365.38,272.69
2020,595.31,517.70,552.24,196.58,147.44,1951.12,461.18,861.21,1728.90,141.33,101.78,355.94,2368.47,956.04,63.35,324.06,294.99
2021,669.93,757.31,555.06,196.12,167.38,2145.03,503.67,940.58,1869.56,119.04,108.81,368.82,2902.33,1255.33,71.23,317.39,288.56
2022,651.14,804.51,529.05,230.38,146.79,2240.38,466.25,937.54,1651.17,104.81,95.24,353.76,2636.04,1287.31,66.63,269.66,259.02
2023,550.35,659.84,508.12,193.89,144.86,1734.95,417.47,797.43,1574.67,101.26,90.05,311.13,2185.52,1064.45,59.48,205.42,251.69
2024,535.79,619.00,484.14,202.35,141.98,1784.18,381.87,768.75,1378.62,87.19,87.58,303.98,2173.48,1074.54,55.63,209.73,227.57
