year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,100.0,6.5,3.3,1.7,0.8,0.0,3.9,42.0,0.8,2.9,0.0,6.9,13.4,1.1,1.0,4.9,1.7
2011,100.0,6.5,2.4,1.9,0.8,7.4,4.5,39.4,1.3,4.3,1.0,4.8,13.8,1.3,1.0,7.4,2.1
2012,100.0,0.0,0.0,2.5,0.8,6.8,5.5,44.2,0.0,3.9,1.4,3.4,10.9,2.4,0.0,5.8,2.9
2013,100.0,10.9,0.0,1.6,1.0,5.5,6.8,36.9,1.1,0.0,1.0,0.0,10.6,0.0,0.8,7.0,2.8
2014,100.0,9.6,3.4,1.7,0.8,9.1,5.6,33.3,0.7,6.2,0.7,5.1,11.2,0.7,0.8,8.4,2.8
2015,100.0,9.3,2.6,1.4,1.7,0.0,6.1,0.0,0.7,4.5,0.8,4.8,9.3,1.0,1.3,7.7,3.8
2016,100.0,9.1,2.5,1.6,1.6,0.0,9.9,26.5,0.0,4.4,1.1,5.9,9.9,0.8,0.6,7.3,1.9
2017,100.0,6.9,2.5,1.6,1.7,11.7,8.9,34.4,1.0,3.9,0.8,6.1,9.1,1.2,0.7,7.7,1.9
2018,100.0,4.7,2.4,2.0,1.2,10.8,10.4,32.3,1.5,5.3,0.8,6.2,10.7,0.8,0.9,7.0,1.7
2019,100.0,7.8,2.1,1.8,1.2,7.5,11.9,30.9,1.0,5.6,2.2,6.3,11.5,0.8,1.0,6.8,1.3
2020,100.0,7.0,3.1,2.1,0.8,6.0,12.0,35.4,0.7,5.8,1.3,5.3,9.9,0.7,1.0,7.9,1.2
2021,100.0,9.1,2.9,2.1,0.9,4.0,11.9,36.2,0.7,5.4,1.1,6.7,9.4,0.7,1.3,6.3,1.3
2022,100.0,7.8,2.2,2.1,0.7,2.7,9.9,40.9,0.9,4.4,1.0,6.7,10.2,0.5,1.4,6.9,1.9
2023,,,,,,,,,,,,,,,,,
2024,100.0,6.5,2.2,1.2,0.7,1.7,11.5,44.2,1.0,4.7,0.9,8.1,8.3,0.8,0.7,6.6,0.8
