year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,
2018,30.7,33.7,29.3,27.3,36.1,27.4,33.9,32.0,31.8,37.5,25.5,24.5,31.1,19.9,25.5,34.2,30.0
2019,,,,,,,,,,,,,,,,,
2020,26.5,30.9,26.3,22.4,26.1,23.9,29.7,25.3,31.7,31.7,22.3,22.4,29.5,16.1,20.2,27.7,27.6
2021,,,,,,,,,,,,,,,,,
2022,29.4,34.0,29.1,26.4,32.6,25.5,34.5,28.7,33.5,36.1,29.5,25.2,29.2,17.7,23.0,30.3,29.2
2023,,,,,,,,,,,,,,,,,
