year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,60.0,65.8,55.9,33.3,34.2,51.3,91.8,51.8,109.3,35.2,33.3,55.2,84.4,59.0,34.4,58.2,66.7
2011,59.0,59.9,57.5,32.0,34.8,50.1,91.9,46.8,100.4,35.5,33.4,54.6,82.6,59.8,33.4,64.9,67.9
2012,57.1,57.6,59.0,31.6,37.2,47.5,79.9,44.8,85.7,32.8,33.4,54.8,80.6,58.2,34.2,68.8,69.9
2013,56.3,61.1,59.8,33.0,34.7,44.5,79.6,47.3,60.4,33.0,32.7,55.4,80.2,67.9,33.7,61.3,66.1
2014,55.2,55.3,58.2,33.6,34.5,39.8,77.5,46.6,61.9,32.6,32.6,54.1,80.2,66.4,33.5,62.0,66.8
2015,55.2,54.8,57.0,32.8,35.0,39.3,78.3,46.1,60.8,32.5,32.7,55.5,80.2,61.5,33.5,64.1,68.3
2016,56.4,56.6,61.3,32.3,36.1,40.2,76.8,46.1,57.6,33.4,34.1,56.6,81.4,64.6,35.8,70.1,67.0
2017,57.2,58.8,64.8,33.0,37.6,37.7,79.2,48.9,61.9,34.1,34.7,58.5,82.6,64.5,37.0,64.7,66.6
2018,57.1,55.8,63.5,34.5,37.0,39.0,80.9,50.0,61.3,34.4,35.1,58.4,82.8,64.5,37.4,61.1,65.9
2019,56.7,57.9,63.1,34.7,36.9,39.4,79.3,50.6,62.8,34.8,35.2,58.6,84.3,59.0,38.3,55.5,63.9
2020,57.5,60.6,63.9,36.5,38.2,39.6,76.1,50.7,64.6,35.7,35.9,57.5,89.0,60.2,38.5,55.1,65.5
2021,59.3,64.6,67.4,37.5,42.4,40.3,76.7,51.4,65.3,36.5,37.0,58.1,92.1,66.8,37.6,58.5,65.8
2022,56.8,66.9,67.9,36.4,39.2,41.7,44.5,51.0,63.9,36.4,37.0,57.2,95.7,68.6,37.7,58.9,62.5
2023,56.4,70.7,67.6,37.5,42.4,43.6,45.7,51.4,68.4,38.1,38.1,57.4,93.7,59.3,38.3,50.7,59.7
2024,58.0,76.4,68.9,37.9,44.4,44.5,46.0,53.5,69.3,38.4,38.9,61.1,99.2,63.8,39.6,44.2,63.8
