year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,
2013,92066,8621,5057,2638,3279,5550,7694,12617,681,1344,2632,8050,10986,808,2550,9085,10474
2014,,,,,,,,,,,,,,,,,
2015,96850,9156,5503,2890,3301,5876,7845,12963,749,1468,2741,8216,11248,952,2657,9436,11849
2016,98221,9595,5660,2918,3371,5843,8231,13244,761,1387,2813,8315,11337,868,2578,9236,12064
2017,,,,,,,,,,,,,,,,,
2018,102272,10310,6293,2918,3482,5888,8316,13605,997,1592,2847,8611,11782,856,2698,9740,12337
2019,,,,,,,,,,,,,,,,,
2020,106711,10902,6410,2982,3526,4881,8410,14409,1000,1662,2960,9084,12489,895,2663,10747,13691
2021,,,,,,,,,,,,,,,,,
2022,110312,10544,6796,3059,3595,6151,8623,14555,1055,1802,2960,9320,13062,878,2724,11189,13999
2023,,,,,,,,,,,,,,,,,
