year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,249.4,256.4,278.8,224.4,239.9,281.7,232.1,251.0,241.1,199.5,232.3,250.9,271.0,242.7,244.8,243.6,259.1
2011,249.2,264.0,261.7,226.5,247.0,282.2,230.6,250.8,251.0,197.5,237.4,251.4,271.0,243.8,237.8,243.4,256.4
2012,256.3,276.7,274.3,228.3,251.5,283.8,236.1,252.3,264.3,203.4,237.7,256.2,283.6,266.8,253.6,244.0,267.9
2013,256.9,268.2,266.7,237.7,250.8,289.8,235.9,255.9,263.9,201.9,246.1,253.2,286.0,255.9,261.6,244.5,271.0
2014,260.7,282.5,275.9,238.2,250.6,291.5,240.8,262.0,263.0,200.3,235.5,262.9,289.5,251.3,248.6,252.8,273.3
2015,274.3,297.3,270.7,253.5,257.4,314.0,261.6,275.0,254.2,214.7,259.5,271.3,302.7,277.6,278.4,261.2,284.5
2016,275.7,300.9,292.2,249.6,269.0,305.8,255.3,275.4,210.6,231.8,250.3,272.2,306.0,287.8,282.7,268.4,280.9
2017,278.3,309.3,299.3,258.2,278.4,309.2,249.8,277.3,261.5,227.9,247.0,266.1,313.3,269.9,267.8,272.5,284.8
2018,284.5,311.8,309.6,256.9,277.2,316.3,256.9,278.2,284.3,235.7,259.4,274.6,315.8,272.6,281.9,285.7,291.8
2019,283.2,310.8,309.5,248.7,288.2,312.0,256.0,277.2,286.9,236.9,257.9,270.1,313.1,272.7,286.1,281.3,296.3
2020,284.7,310.2,322.3,260.5,288.7,309.4,257.3,274.7,288.7,240.6,257.4,255.2,323.0,281.7,284.3,283.5,293.4
2021,268.1,273.5,288.2,259.7,247.2,293.1,251.3,248.2,282.4,228.6,245.9,256.3,304.2,294.3,271.1,261.2,293.2
2022,280.1,294.0,304.9,266.6,262.9,306.0,266.5,266.8,300.6,224.0,257.1,274.0,315.1,312.9,276.2,263.4,293.4
2023,289.7,296.9,319.4,284.1,285.9,316.4,271.9,277.3,302.4,228.7,267.0,276.2,329.6,315.0,265.7,279.6,314.3
