REGION,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Polska,4578.0,19.2,2714.2,364.6,7127.4,3926.1,4625.0,17942.3,7874.9,3794.5,5270.0,8476.7,12692.2,x,x
Dolnośląskie,0.0,0.0,0.0,0.0,0.0,0.0,778.7,631.7,829.4,1655.5,0.0,0.0,x,0.0,0.0
Kujawsko-Pomorskie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,0.0,0.0,0.0,0.0,0.0
Lubelskie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lubuskie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Łódzkie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Małopolskie,415.0,0.0,126.8,337.6,454.2,707.2,789.8,1121.7,709.4,0.0,0.0,0.0,0.0,0.0,0.0
Mazowieckie,0.0,0.0,1736.2,0.0,0.0,0.0,0.0,7620.0,0.0,0.0,0.0,0.0,x,0.0,0.0
Opolskie,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x,0.0
Podkarpackie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Podlaskie,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.2,105.7,0.0,0.0,0.0
Pomorskie,0.0,0.0,0.0,0.0,411.4,1760.0,729.2,1083.2,634.9,0.0,0.0,0.0,x,x,0.0
Śląskie,0.0,19.2,179.0,0.0,6261.8,1347.8,2327.3,7485.7,5701.2,2121.2,4900.6,8321.0,x,x,x
Świętokrzyskie,0.0,0.0,0.0,0.0,0.0,23.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Warmińsko-Mazurskie,0.0,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,x,0.0,0.0
Wielkopolskie,0.0,0.0,672.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2,50.0,0.0,0.0,0.0
Zachodniopomorskie,4163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,x,0.0,0.0
