year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,8174.9,370.8,41.2,30.0,3.0,35.0,1.3,100.3,0.0,163.2,321.0,131.0,0.0,300.0,228.7,4035.1,2414.4
2011,8526.1,258.5,9.3,71.9,121.3,0.0,0.0,132.2,1358.5,29.6,241.0,54.7,0.9,180.3,22.7,3668.2,2377.0
2012,11559.9,265.3,8.4,567.1,2.0,1135.6,24.3,1261.5,1101.0,242.8,13.0,476.0,0.6,184.8,672.5,1188.2,4417.1
2013,3806.6,40.6,83.0,19.0,1.1,0.0,0.0,1428.1,8.0,102.1,0.0,0.0,13.0,0.0,8.7,1966.6,136.4
2014,3021.0,144.6,0.0,17.6,0.0,0.0,772.4,245.2,0.0,91.1,450.0,0.0,81.8,0.0,0.0,1131.7,86.7
2015,20438.7,134.0,30.9,313.5,266.0,264.0,11.2,14770.7,0.0,3407.5,252.0,0.0,0.1,0.0,74.8,845.9,68.3
2016,1397.8,23.9,0.0,0.0,240.0,0.0,0.0,40.2,0.0,1.0,4.0,0.0,0.0,0.0,69.8,1009.3,9.7
2017,,,,,,,,,,,,,,,,,
2018,1290.5,0.0,1010.0,0.0,0.0,32.0,0.9,16.7,0.0,30.0,3.2,83.3,52.7,0.0,10.5,46.7,4.5
2019,1714.6,11.0,0.0,1024.1,2.5,3.0,10.5,11.0,5.7,0.0,80.6,45.0,22.2,476.2,0.0,22.8,0.0
2020,13090.9,165.5,1688.7,19.9,330.0,13.8,247.1,38.4,10150.9,94.6,151.9,15.5,33.8,0.0,38.5,67.4,35.0
2021,4136.5,0.0,193.2,141.2,0.0,0.0,0.2,2046.4,7.6,53.3,130.4,25.5,4.2,0.0,51.8,580.7,902.0
2022,4175.8,0.0,122.0,192.9,0.0,3.3,16.1,181.6,1.5,95.6,7.6,46.6,11.8,0.0,107.6,3389.4,0.0
2023,10883.4,45.5,34.1,487.0,9400.0,1.1,13.0,28.8,5.5,76.6,7.7,31.1,19.1,8.5,5.3,716.4,3.7
2024,10297.0,0.0,3.1,177.0,9400.0,17.2,1.5,161.5,14.3,172.2,33.7,22.3,119.9,16.6,8.9,147.7,1.2
