year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,17176.6,785.7,1421.8,1181.5,818.7,1425.4,619.6,2112.0,484.7,503.9,668.0,1431.8,922.4,522.9,1142.9,1618.7,1516.5
2011,17276.7,787.0,1448.4,1190.9,819.4,1436.5,624.2,2134.0,486.5,506.1,672.7,1431.7,926.5,525.2,1145.9,1623.4,1518.2
2012,17436.0,793.2,1470.1,1207.5,823.2,1466.1,640.0,2156.7,495.6,507.3,676.7,1438.1,935.5,526.8,1148.3,1636.0,1514.9
2013,17502.9,795.1,1484.6,1228.9,823.7,1473.8,644.7,2172.7,496.4,506.6,679.8,1433.2,938.9,527.7,1144.7,1640.6,1511.5
2014,17598.7,798.7,1501.7,1238.1,824.2,1486.3,648.1,2199.4,496.6,508.4,683.1,1435.8,945.0,530.4,1144.6,1649.0,1509.2
2015,17697.1,802.2,1519.4,1241.7,825.5,1498.9,654.3,2221.9,503.3,512.0,687.7,1443.2,949.9,533.1,1147.4,1659.4,1497.2
2016,17884.8,804.7,1572.7,1258.3,828.7,1514.5,657.6,2261.1,512.2,521.6,688.3,1448.6,956.0,536.9,1147.1,1674.7,1501.7
2017,18021.1,810.8,1619.8,1271.9,828.6,1517.0,663.2,2292.0,517.3,522.2,687.3,1448.0,961.7,541.5,1147.4,1690.3,1502.2
2018,18133.0,813.7,1645.2,1282.7,828.6,1530.4,667.7,2310.0,517.3,528.9,689.6,1454.0,966.1,544.4,1150.4,1698.4,1505.6
2019,18252.2,817.3,1673.8,1293.9,830.4,1541.2,670.2,2326.8,518.7,528.9,692.3,1468.4,969.3,550.0,1153.6,1710.3,1507.4
2020,18439.5,825.2,1719.5,1313.2,834.8,1564.7,707.6,2330.6,523.1,535.6,692.7,1483.0,966.5,550.9,1154.7,1724.9,1512.5
2021,18604.7,828.4,1758.6,1323.4,839.1,1585.9,719.7,2344.0,524.9,539.1,695.0,1503.4,971.0,551.7,1156.7,1741.4,1522.6
2022,18748.4,832.2,1780.6,1340.8,842.1,1596.3,732.5,2358.7,529.1,546.1,695.5,1521.2,972.0,551.0,1157.1,1758.8,1534.4
2023,18873.8,836.6,1808.4,1353.2,847.4,1606.4,739.8,2374.0,533.8,547.8,698.8,1534.0,971.9,551.2,1159.6,1770.1,1540.8
2024,19059.0,844.8,1846.2,1367.4,851.7,1627.2,745.3,2395.4,538.8,556.4,702.0,1553.7,967.3,552.9,1165.5,1794.1,1550.4
