year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,
2013,934863,129168,44801,21764,29613,93351,35174,128100,23721,17230,16352,55975,181586,13192,33174,55459,56203
2014,,,,,,,,,,,,,,,,,
2015,886667,120708,43077,21357,28198,86191,33034,125663,22614,16586,15506,54937,167830,12301,31545,53488,53632
2016,868517,117257,43389,20982,27446,83193,32307,125194,21981,16150,15160,53538,164967,11870,30778,52100,52205
2017,,,,,,,,,,,,,,,,,
2018,840373,111099,42135,20368,26011,80619,30971,124267,21322,15275,14490,51854,161425,11321,28636,50864,49716
2019,,,,,,,,,,,,,,,,,
2020,806666,104226,40236,19942,24833,76567,31013,122674,21142,14768,13685,49958,156077,10935,26990,49552,44068
2021,,,,,,,,,,,,,,,,,
2022,778752,97918,39490,19272,23613,70823,30405,121440,20357,14165,13194,48064,151237,10664,25317,48211,44582
2023,,,,,,,,,,,,,,,,,
