year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,
2018,,,,,,,,,,,,,,,,,
2019,573278.4,48722.5,18789.3,0.0,5389.2,7323.1,105941.5,136894.4,4975.3,41505.1,9089.0,4946.9,148675.8,1415.1,0.0,18639.7,20971.5
2020,444621.3,46256.7,17210.1,0.0,5965.7,7731.4,107442.5,131019.8,4215.0,41537.1,9974.8,4697.7,28628.4,581.2,0.0,18389.5,20971.4
2021,560731.0,47169.7,17459.2,0.0,5281.5,7690.6,108936.5,129380.2,4616.5,40885.6,10622.2,4739.5,143655.9,577.4,0.0,19111.8,20604.4
2022,569096.7,49188.4,17322.8,0.0,5134.0,7644.0,111753.5,133412.3,4773.0,41481.1,8901.7,4607.5,143330.8,1276.0,0.0,20153.0,20118.6
2023,559817.0,51085.1,18025.3,0.0,5474.7,7421.0,109837.9,133650.7,4941.9,39604.2,8315.7,5012.2,139537.8,1237.3,0.0,16481.4,19191.8
2024,578461.9,50224.6,17815.2,0.0,4440.9,7862.7,113964.4,140352.9,4913.8,40861.1,8921.9,5366.0,142608.9,1518.3,0.0,20498.7,19112.5
