year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,,,,,,,,,,,,,,,,,
2011,,,,,,,,,,,,,,,,,
2012,,,,,,,,,,,,,,,,,
2013,,,,,,,,,,,,,,,,,
2014,,,,,,,,,,,,,,,,,
2015,,,,,,,,,,,,,,,,,
2016,,,,,,,,,,,,,,,,,
2017,,,,,,,,,,,,,,,,,
2018,,,,,,,,,,,,,,,,,
2019,56.3,52.3,58.5,66.4,50.4,55.7,59.8,59.2,55.6,67.5,59.2,43.5,60.7,69.2,53.1,40.3,52.2
2020,56.3,52.9,58.5,67.9,50.6,55.9,59.5,57.7,56.6,69.0,59.8,42.5,60.8,69.8,55.0,40.1,51.4
2021,64.1,62.7,61.4,75.9,52.1,62.2,64.2,68.8,61.5,73.4,69.4,51.7,68.3,76.7,58.1,56.0,54.5
2022,64.3,62.1,61.4,76.3,52.1,63.0,64.1,70.3,61.9,73.2,70.3,51.9,67.7,77.2,58.4,55.8,54.4
2023,65.0,62.0,62.2,77.0,52.5,64.3,64.7,72.1,62.1,73.6,71.8,52.0,68.3,78.4,59.3,55.9,54.6
