year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,10.5,12.4,7.8,9.7,7.8,8.7,10.2,12.2,10.0,12.3,9.9,9.8,11.7,8.4,7.1,10.4,7.5
2011,9.0,7.9,6.6,8.5,5.2,7.5,9.8,9.4,7.6,11.2,7.1,9.0,11.7,6.4,8.3,9.4,7.1
2012,9.8,11.5,7.1,8.6,7.1,10.1,11.5,12.6,9.8,9.7,10.0,7.1,10.0,9.4,5.6,7.2,6.5
2013,8.1,8.7,8.5,5.6,8.7,8.1,7.9,10.3,9.3,9.8,9.4,6.7,8.3,6.5,5.8,6.3,4.7
2014,8.6,8.9,8.0,9.7,5.2,5.3,8.0,10.9,8.9,11.0,9.3,7.4,10.5,8.4,6.0,6.4,7.6
2015,8.1,10.0,6.1,7.7,5.5,6.2,8.1,10.5,9.2,11.4,8.3,6.7,7.9,5.5,7.3,6.0,5.4
2016,10.6,9.5,8.1,8.9,7.4,7.6,13.9,13.2,7.5,22.5,8.7,8.9,11.1,7.3,7.3,8.4,6.3
2017,8.6,7.9,6.4,6.6,5.4,6.9,11.4,12.1,7.1,9.3,5.2,9.2,9.2,8.1,4.8,7.3,5.2
2018,10.2,9.7,8.5,10.6,8.3,6.1,12.0,15.3,7.5,13.2,8.6,11.1,10.3,6.4,7.1,7.5,6.4
2019,7.7,7.7,4.9,6.3,5.3,8.4,8.8,9.2,7.9,13.6,6.8,7.6,8.8,6.7,5.3,5.5,3.3
2020,15.5,14.0,16.2,16.5,5.9,12.2,17.0,19.2,8.4,17.5,16.1,18.7,17.1,9.1,20.1,11.3,14.2
2021,9.3,10.2,8.1,8.6,5.1,9.9,11.5,12.5,7.9,13.8,7.1,8.7,9.1,6.2,8.5,6.4,5.6
2022,17.2,17.2,17.1,11.0,11.9,13.2,13.6,21.8,12.3,29.2,14.2,17.7,22.2,9.3,10.8,12.1,20.6
2023,,,,,,,,,,,,,,,,,
2024,17.7,21.7,15.9,16.1,9.6,15.7,16.3,23.6,20.9,14.3,15.7,13.7,19.7,13.4,13.4,13.3,12.5
