year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,3749.1,4291.0,3526.4,2395.6,3216.3,4331.7,3651.5,4218.7,4941.8,2349.7,2228.6,3439.2,5452.7,3741.8,2380.0,3231.2,3133.3
2011,3831.7,4401.7,3663.8,2435.7,3142.2,4637.9,3809.6,4164.5,4404.6,2416.0,2239.0,3376.4,5730.0,4029.4,2384.0,3208.8,3428.8
2012,3851.6,4500.1,3614.8,2560.9,3242.4,4370.9,3769.1,4255.8,4818.8,2380.3,2338.4,3584.2,5661.3,3858.7,2416.1,3238.7,3430.3
2013,3891.1,4480.8,3565.5,2587.5,3278.6,4692.6,3735.1,4441.6,4870.5,2479.7,2318.1,3443.2,5639.2,3731.9,2445.9,3298.5,3437.7
2014,3923.6,4497.2,3600.5,2683.3,3397.0,4705.4,3679.6,4544.6,5039.7,2415.5,2367.6,3460.3,5579.9,3790.4,2482.7,3401.8,3481.3
2015,4008.5,4594.0,3769.0,2757.8,3551.8,4884.9,3693.3,4661.9,5003.0,2496.6,2389.8,3488.3,5681.2,3862.6,2513.8,3479.7,3541.7
2016,4140.7,4676.1,3963.7,2822.3,3847.2,4958.7,3845.7,4859.0,5222.4,2568.1,2495.3,3635.3,5723.0,4085.7,2700.6,3616.1,3660.1
2017,4234.7,4760.0,4018.3,2934.7,3820.7,5080.5,3983.0,4941.9,5313.8,2596.4,2549.5,3636.9,5785.6,4180.4,2731.6,3962.8,3641.7
2018,4343.5,4853.1,4114.5,2993.5,3903.2,5477.4,4008.4,5190.4,5676.6,2681.1,2733.7,3627.1,6015.8,4446.9,2797.8,3633.1,3667.2
2019,4316.1,4937.3,4071.7,2901.4,3922.5,5246.1,3933.3,5233.3,5837.4,2657.5,2748.8,3789.4,5846.4,4257.8,2822.0,3686.8,3569.8
2020,4235.3,4763.5,4139.2,2936.4,4084.2,4882.8,3750.4,5295.2,5910.0,2605.7,2824.7,3727.3,5693.0,3973.0,2654.4,3502.7,3644.6
2021,4490.6,5280.0,4193.4,3123.2,4105.6,5373.4,3921.7,5468.4,6374.8,2741.7,2985.9,3780.0,6212.1,4426.2,2715.5,3628.2,4002.4
2022,4481.8,5428.3,4266.1,2914.2,3999.3,5379.6,3930.2,5474.1,6094.9,2719.6,2980.2,3841.3,6236.9,4363.2,2753.5,3628.3,3785.4
2023,4266.8,5140.9,4067.3,2747.9,3863.7,4978.3,3707.6,4980.8,5909.9,2677.2,2797.8,3884.6,6153.2,4115.0,2588.1,3493.6,3632.2
2024,4420.4,5156.8,4194.1,2945.2,3880.1,6148.1,3739.8,5131.9,5900.3,2697.5,2948.0,3933.5,6003.6,4146.0,2708.3,3838.8,3818.2
