year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,10356540.6,424016.4,216904.9,348005.6,89521.7,291615.9,492733.2,2764527.7,110269.3,271657.4,79366.6,201099.3,400676.8,1385628.5,128794.4,1539315.5,1612407.4
2011,10679117.6,427007.3,221145.3,351514.3,88087.9,307419.3,496305.0,2714494.0,109527.7,277174.0,80452.6,221340.2,400282.7,1358377.4,129849.7,1800847.9,1695292.3
2012,10349522.1,411168.6,224003.1,339951.4,92273.7,302381.8,505889.3,2751481.7,109873.9,240991.8,83873.1,201913.9,392674.7,1284875.0,125723.1,1698240.8,1584206.2
2013,10106001.8,396093.6,218302.0,353339.3,88953.9,283291.9,475810.7,2695807.5,106302.3,253289.8,82831.0,188363.6,387694.1,1224763.9,121894.9,1724942.0,1504321.3
2014,10243743.2,394610.0,222308.7,330492.6,87843.6,261417.2,456635.9,2933349.6,108910.6,245931.2,85528.7,188402.1,381928.2,1322298.3,125167.5,1664384.7,1434534.3
2015,10058663.6,394660.9,223441.0,316654.7,84148.7,277788.3,469700.0,2784898.3,122624.0,266634.7,87424.2,200331.1,377935.4,1339262.3,123885.1,1505676.1,1483598.8
2016,10138750.4,401990.3,237427.3,314309.4,86021.2,263143.0,482424.4,2747914.9,132017.7,236171.7,87629.7,202279.0,371320.7,1416768.0,120157.2,1643526.5,1395649.4
2017,9656342.5,380995.6,239292.7,304096.1,80308.0,266564.1,477827.1,2614030.4,131761.9,231572.5,84617.6,190913.9,380766.7,1401741.6,120208.0,1411253.7,1340392.6
2018,9434564.1,396125.0,241554.3,292389.3,80916.1,272072.3,475191.4,2460213.4,132566.0,225085.9,88630.9,200018.3,372842.6,1523206.9,119846.0,1361394.4,1192511.3
2019,8816065.1,372611.1,229278.4,276225.8,75433.8,259626.5,392558.0,2448916.0,132885.7,240812.5,88420.1,185734.8,362840.0,1375038.4,121552.4,1295548.2,958583.4
2020,8367400.1,330373.5,221371.0,274102.7,76191.5,252992.1,404921.4,2437722.5,130589.6,223522.4,88316.8,182740.9,362333.8,1034367.2,102144.6,1280129.9,965580.2
2021,8844978.0,346665.6,227785.7,287700.2,76966.6,268191.3,387349.1,2790907.3,125791.8,148958.4,87312.7,189189.4,380488.8,1241468.8,105059.4,1235061.8,946081.1
2022,8971393.4,362349.8,225754.4,280195.6,75904.3,273200.9,395775.0,2852770.0,120782.2,195773.2,87722.3,193562.7,381615.9,1314827.1,102571.3,1206983.8,901604.9
2023,7921299.9,345682.6,226991.1,262130.4,76871.9,254721.3,321420.6,2411031.6,116368.8,214807.7,90659.9,183536.8,377491.7,1162328.8,101670.4,874818.6,900767.7
2024,8042347.2,366352.8,228371.9,267729.5,87791.0,259968.6,342145.8,2446917.4,117547.2,231261.1,90573.3,192078.9,381685.6,1103915.9,101109.9,946793.8,878104.5
