year,Polska,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
year,Poland,Dolnośląskie,Kujawsko-Pomorskie,Lubelskie,Lubuskie,Łódzkie,Małopolskie,Mazowieckie,Opolskie,Podkarpackie,Podlaskie,Pomorskie,Śląskie,Świętokrzyskie,Warmińsko-Mazurskie,Wielkopolskie,Zachodniopomorskie
2010,451.8,486.5,437.6,543.4,419.7,557.5,417.8,470.6,469.8,449.8,446.1,338.3,454.8,578.8,366.7,376.3,429.5
2011,440.9,480.6,400.8,523.5,405.3,539.7,418.3,464.8,453.2,430.5,421.1,333.8,469.0,501.9,350.2,379.0,405.9
2012,460.8,496.0,432.3,527.3,404.8,551.6,440.7,485.9,463.1,437.5,434.7,372.2,491.5,555.7,360.9,398.6,434.5
2013,460.8,496.1,424.1,506.9,428.9,540.7,437.4,477.8,457.2,441.6,435.9,368.7,497.8,577.6,407.2,391.6,448.9
2014,441.1,463.6,384.7,483.3,367.4,522.1,441.0,469.5,441.6,398.0,445.1,366.1,490.0,545.7,367.6,356.0,431.8
2015,469.0,489.6,472.1,506.7,435.8,519.0,467.3,467.3,509.7,487.3,451.4,374.8,508.0,638.2,375.6,380.2,460.5
2016,437.1,444.2,381.6,529.5,394.6,490.2,445.8,428.2,480.0,419.5,444.8,378.8,478.2,585.9,360.1,339.9,450.4
2017,434.8,471.7,364.7,490.5,400.2,496.5,441.6,400.2,509.5,391.9,470.5,395.6,488.6,558.7,388.6,338.9,454.1
2018,437.2,480.3,395.4,485.3,402.4,488.7,451.4,378.0,477.7,398.6,472.9,403.2,492.0,569.0,377.1,361.3,470.1
2019,421.0,434.1,374.4,472.5,355.9,451.8,446.5,347.0,485.0,403.2,442.2,409.7,478.9,566.2,367.9,354.7,476.7
2020,457.2,483.8,376.8,607.3,361.0,488.4,483.0,346.6,478.1,417.8,510.7,448.1,534.3,717.3,382.8,364.8,525.3
2021,475.8,597.6,521.8,630.6,626.8,463.7,452.3,407.0,508.1,424.1,515.8,417.4,529.0,562.0,358.8,338.7,506.4
2022,426.2,556.8,380.1,527.6,495.7,412.1,431.8,326.2,437.7,463.9,529.3,397.1,473.7,517.8,355.1,311.2,458.5
2023,400.4,512.5,363.8,513.7,431.6,385.1,401.0,325.3,448.1,448.2,456.1,346.3,433.3,509.4,367.0,295.9,400.6
